Transaction_ID,Date,Day,Day type,Product,Category,Quantity,Unit_Price,Total_Sales,Event
T7452,6/6/2025,Friday,weekend,Milk,Dairy,1,3,3,Regular Sales
T7453,6/7/2025,Saturday,weekend,Fish,Meat,10,18,180,Regular Sales
T7454,6/7/2025,Saturday,weekend,Milk,Dairy,4,3,12,Regular Sales
T7455,6/7/2025,Saturday,weekend,Soap,Personal Care,12,4,48,Regular Sales
T7456,6/7/2025,Saturday,weekend,Soft Drink,Beverages,4,4,16,Regular Sales
T7457,6/7/2025,Saturday,weekend,Butter,Dairy,1,4,4,Regular Sales
T7458,6/7/2025,Saturday,weekend,Face Wash,Personal Care,3,9,27,Regular Sales
T7459,6/7/2025,Saturday,weekend,Muffin,Bakery,13,4,52,Regular Sales
T7460,6/7/2025,Saturday,weekend,Muffin,Bakery,9,4,36,Regular Sales
T7461,6/7/2025,Saturday,weekend,Coffee,Beverages,1,10,10,Regular Sales
T7462,6/7/2025,Saturday,weekend,Cooking Oil,Groceries,9,12,108,Regular Sales
T7463,6/7/2025,Saturday,weekend,Chips,Snacks,12,4,48,Regular Sales
T7464,6/7/2025,Saturday,weekend,Sugar,Groceries,3,6,18,Regular Sales
T7465,6/7/2025,Saturday,weekend,Apples,Fruits,13,4,52,Regular Sales
T7466,6/7/2025,Saturday,weekend,Popcorn,Snacks,3,4,12,Regular Sales
T7467,6/7/2025,Saturday,weekend,Water Bottle,Beverages,10,2,20,Regular Sales
T7468,6/7/2025,Saturday,weekend,Croissant,Bakery,15,3,45,Regular Sales
T7469,6/7/2025,Saturday,weekend,Rice,Groceries,4,15,60,Regular Sales
T7470,6/7/2025,Saturday,weekend,Cheese,Dairy,13,6,78,Regular Sales
T7471,6/7/2025,Saturday,weekend,Croissant,Bakery,12,3,36,Regular Sales
T7472,6/7/2025,Saturday,weekend,Tea,Beverages,9,7,63,Regular Sales
T7473,6/7/2025,Saturday,weekend,Sugar,Groceries,6,6,36,Regular Sales
T7474,6/7/2025,Saturday,weekend,Chocolate,Snacks,9,5,45,Regular Sales
T7475,6/7/2025,Saturday,weekend,Face Wash,Personal Care,1,9,9,Regular Sales
T7476,6/7/2025,Saturday,weekend,Coffee,Beverages,7,10,70,Regular Sales
T7477,6/7/2025,Saturday,weekend,Biscuits,Snacks,10,3,30,Regular Sales
T7478,6/7/2025,Saturday,weekend,Cooking Oil,Groceries,1,12,12,Regular Sales
T7479,6/7/2025,Saturday,weekend,Milk,Dairy,7,3,21,Regular Sales
T7480,6/7/2025,Saturday,weekend,Pasta,Groceries,12,8,96,Regular Sales
T7481,6/7/2025,Saturday,weekend,Bread,Bakery,9,2,18,Regular Sales
T7482,6/7/2025,Saturday,weekend,Tea,Beverages,13,7,91,Regular Sales
T7483,6/7/2025,Saturday,weekend,Bananas,Fruits,9,2,18,Regular Sales
T7484,6/7/2025,Saturday,weekend,Toothpaste,Personal Care,15,5,75,Regular Sales
T7485,6/7/2025,Saturday,weekend,Tea,Beverages,13,7,91,Regular Sales
T7486,6/7/2025,Saturday,weekend,Face Wash,Personal Care,7,9,63,Regular Sales
T7487,6/7/2025,Saturday,weekend,Fish,Meat,13,18,234,Regular Sales
T7488,6/7/2025,Saturday,weekend,Croissant,Bakery,10,3,30,Regular Sales
T7489,6/7/2025,Saturday,weekend,Bananas,Fruits,3,2,6,Regular Sales
T7490,6/7/2025,Saturday,weekend,Eggs,Dairy,12,5,60,Regular Sales
T7491,6/7/2025,Saturday,weekend,Oranges,Fruits,4,4,16,Regular Sales
T7492,6/7/2025,Saturday,weekend,Juice,Beverages,9,5,45,Regular Sales
T7493,6/7/2025,Saturday,weekend,Bananas,Fruits,4,2,8,Regular Sales
T7494,6/7/2025,Saturday,weekend,Pasta,Groceries,13,8,104,Regular Sales
T7495,6/7/2025,Saturday,weekend,Dish Wash,Household,12,5,60,Regular Sales
T7496,6/7/2025,Saturday,weekend,Milk,Dairy,10,3,30,Regular Sales
T7497,6/7/2025,Saturday,weekend,Detergent,Household,3,10,30,Regular Sales
T7498,6/7/2025,Saturday,weekend,Toothpaste,Personal Care,12,5,60,Regular Sales
T7499,6/7/2025,Saturday,weekend,Water Bottle,Beverages,12,2,24,Regular Sales
T7500,6/7/2025,Saturday,weekend,Face Wash,Personal Care,4,9,36,Regular Sales
T7501,6/7/2025,Saturday,weekend,Juice,Beverages,3,5,15,Regular Sales
T7502,6/8/2025,Sunday,weekend,Chocolate,Snacks,6,5,30,Regular Sales
T7503,6/8/2025,Sunday,weekend,Coffee,Beverages,10,10,100,Regular Sales
T7504,6/8/2025,Sunday,weekend,Croissant,Bakery,4,3,12,Regular Sales
T7505,6/8/2025,Sunday,weekend,Flour,Groceries,10,5,50,Regular Sales
T7506,6/8/2025,Sunday,weekend,Eggs,Dairy,6,5,30,Regular Sales
T7507,6/8/2025,Sunday,weekend,Popcorn,Snacks,15,4,60,Regular Sales
T7508,6/8/2025,Sunday,weekend,Pasta,Groceries,6,8,48,Regular Sales
T7509,6/8/2025,Sunday,weekend,Water Bottle,Beverages,6,2,12,Regular Sales
T7510,6/8/2025,Sunday,weekend,Soap,Personal Care,4,4,16,Regular Sales
T7511,6/8/2025,Sunday,weekend,Milk,Dairy,9,3,27,Regular Sales
T7512,6/8/2025,Sunday,weekend,Eggs,Dairy,10,5,50,Regular Sales
T7513,6/8/2025,Sunday,weekend,Soap,Personal Care,12,4,48,Regular Sales
T7514,6/8/2025,Sunday,weekend,Oranges,Fruits,9,4,36,Regular Sales
T7515,6/8/2025,Sunday,weekend,Sugar,Groceries,4,6,24,Regular Sales
T7516,6/8/2025,Sunday,weekend,Detergent,Household,9,10,90,Regular Sales
T7517,6/8/2025,Sunday,weekend,Rice,Groceries,13,15,195,Regular Sales
T7518,6/8/2025,Sunday,weekend,Face Wash,Personal Care,4,9,36,Regular Sales
T7519,6/8/2025,Sunday,weekend,Shampoo,Personal Care,4,8,32,Regular Sales
T7520,6/8/2025,Sunday,weekend,Butter,Dairy,13,4,52,Regular Sales
T7521,6/8/2025,Sunday,weekend,Rice,Groceries,6,15,90,Regular Sales
T7522,6/8/2025,Sunday,weekend,Oranges,Fruits,7,4,28,Regular Sales
T7523,6/8/2025,Sunday,weekend,Oranges,Fruits,13,4,52,Regular Sales
T7524,6/8/2025,Sunday,weekend,Yogurt,Dairy,12,3,36,Regular Sales
T7525,6/8/2025,Sunday,weekend,Pasta,Groceries,12,8,96,Regular Sales
T7526,6/8/2025,Sunday,weekend,Chocolate,Snacks,4,5,20,Regular Sales
T7527,6/8/2025,Sunday,weekend,Apples,Fruits,7,4,28,Regular Sales
T7528,6/8/2025,Sunday,weekend,Flour,Groceries,15,5,75,Regular Sales
T7529,6/8/2025,Sunday,weekend,Fish,Meat,15,18,270,Regular Sales
T7530,6/8/2025,Sunday,weekend,Bread,Bakery,15,2,30,Regular Sales
T7531,6/8/2025,Sunday,weekend,Bread,Bakery,12,2,24,Regular Sales
T7532,6/8/2025,Sunday,weekend,Yogurt,Dairy,15,3,45,Regular Sales
T7533,6/8/2025,Sunday,weekend,Chicken,Meat,4,14,56,Regular Sales
T7534,6/8/2025,Sunday,weekend,Shampoo,Personal Care,15,8,120,Regular Sales
T7535,6/8/2025,Sunday,weekend,Cooking Oil,Groceries,3,12,36,Regular Sales
T7536,6/8/2025,Sunday,weekend,Coffee,Beverages,3,10,30,Regular Sales
T7537,6/8/2025,Sunday,weekend,Pasta,Groceries,3,8,24,Regular Sales
T7538,6/8/2025,Sunday,weekend,Bread,Bakery,3,2,6,Regular Sales
T7539,6/8/2025,Sunday,weekend,Apples,Fruits,10,4,40,Regular Sales
T7540,6/8/2025,Sunday,weekend,Yogurt,Dairy,15,3,45,Regular Sales
T7541,6/8/2025,Sunday,weekend,Butter,Dairy,12,4,48,Regular Sales
T7542,6/8/2025,Sunday,weekend,Eggs,Dairy,7,5,35,Regular Sales
T7543,6/8/2025,Sunday,weekend,Sugar,Groceries,10,6,60,Regular Sales
T7544,6/8/2025,Sunday,weekend,Tea,Beverages,4,7,28,Regular Sales
T7545,6/8/2025,Sunday,weekend,Bananas,Fruits,12,2,24,Regular Sales
T7546,6/8/2025,Sunday,weekend,Toothpaste,Personal Care,13,5,65,Regular Sales
T7547,6/8/2025,Sunday,weekend,Apples,Fruits,4,4,16,Regular Sales
T7548,6/8/2025,Sunday,weekend,Coffee,Beverages,3,10,30,Regular Sales
T7549,6/8/2025,Sunday,weekend,Coffee,Beverages,6,10,60,Regular Sales
T7550,6/8/2025,Sunday,weekend,Yogurt,Dairy,1,3,3,Regular Sales
T7551,6/8/2025,Sunday,weekend,Chocolate,Snacks,3,5,15,Regular Sales
T7552,6/8/2025,Sunday,weekend,Toothpaste,Personal Care,13,5,65,Regular Sales
T7553,6/8/2025,Sunday,weekend,Yogurt,Dairy,3,3,9,Regular Sales
T7554,6/8/2025,Sunday,weekend,Juice,Beverages,7,5,35,Regular Sales
T7555,6/8/2025,Sunday,weekend,Apples,Fruits,9,4,36,Regular Sales
T7556,6/8/2025,Sunday,weekend,Soap,Personal Care,9,4,36,Regular Sales
T7557,6/8/2025,Sunday,weekend,Muffin,Bakery,4,4,16,Regular Sales
T7558,6/8/2025,Sunday,weekend,Yogurt,Dairy,3,3,9,Regular Sales
T7559,6/9/2025,Monday,weekday,Chips,Snacks,10,4,40,Regular Sales
T7560,6/9/2025,Monday,weekday,Biscuits,Snacks,6,3,18,Regular Sales
T7561,6/9/2025,Monday,weekday,Face Wash,Personal Care,6,9,54,Regular Sales
T7562,6/9/2025,Monday,weekday,Apples,Fruits,1,4,4,Regular Sales
T7563,6/9/2025,Monday,weekday,Bananas,Fruits,8,2,16,Regular Sales
T7564,6/9/2025,Monday,weekday,Tissue Paper,Household,2,3,6,Regular Sales
T7565,6/9/2025,Monday,weekday,Cheese,Dairy,4,6,24,Regular Sales
T7566,6/9/2025,Monday,weekday,Flour,Groceries,5,5,25,Regular Sales
T7567,6/9/2025,Monday,weekday,Juice,Beverages,5,5,25,Regular Sales
T7568,6/9/2025,Monday,weekday,Oranges,Fruits,5,4,20,Regular Sales
T7569,6/9/2025,Monday,weekday,Bananas,Fruits,2,2,4,Regular Sales
T7570,6/9/2025,Monday,weekday,Shampoo,Personal Care,7,8,56,Regular Sales
T7571,6/9/2025,Monday,weekday,Shampoo,Personal Care,3,8,24,Regular Sales
T7572,6/9/2025,Monday,weekday,Detergent,Household,4,10,40,Regular Sales
T7573,6/9/2025,Monday,weekday,Soap,Personal Care,1,4,4,Regular Sales
T7574,6/9/2025,Monday,weekday,Face Wash,Personal Care,6,9,54,Regular Sales
T7575,6/9/2025,Monday,weekday,Flour,Groceries,10,5,50,Regular Sales
T7576,6/9/2025,Monday,weekday,Flour,Groceries,7,5,35,Regular Sales
T7577,6/9/2025,Monday,weekday,Face Wash,Personal Care,6,9,54,Regular Sales
T7578,6/9/2025,Monday,weekday,Pasta,Groceries,4,8,32,Regular Sales
T7579,6/10/2025,Tuesday,weekday,Apples,Fruits,3,4,12,Regular Sales
T7580,6/10/2025,Tuesday,weekday,Fish,Meat,2,18,36,Regular Sales
T7581,6/10/2025,Tuesday,weekday,Biscuits,Snacks,9,3,27,Regular Sales
T7582,6/10/2025,Tuesday,weekday,Bananas,Fruits,4,2,8,Regular Sales
T7583,6/10/2025,Tuesday,weekday,Chocolate,Snacks,5,5,25,Regular Sales
T7584,6/10/2025,Tuesday,weekday,Muffin,Bakery,3,4,12,Regular Sales
T7585,6/10/2025,Tuesday,weekday,Cheese,Dairy,1,6,6,Regular Sales
T7586,6/10/2025,Tuesday,weekday,Chips,Snacks,3,4,12,Regular Sales
T7587,6/10/2025,Tuesday,weekday,Yogurt,Dairy,8,3,24,Regular Sales
T7588,6/10/2025,Tuesday,weekday,Shampoo,Personal Care,3,8,24,Regular Sales
T7589,6/10/2025,Tuesday,weekday,Detergent,Household,8,10,80,Regular Sales
T7590,6/10/2025,Tuesday,weekday,Butter,Dairy,2,4,8,Regular Sales
T7591,6/10/2025,Tuesday,weekday,Flour,Groceries,4,5,20,Regular Sales
T7592,6/10/2025,Tuesday,weekday,Bread,Bakery,10,2,20,Regular Sales
T7593,6/10/2025,Tuesday,weekday,Face Wash,Personal Care,5,9,45,Regular Sales
T7594,6/10/2025,Tuesday,weekday,Cooking Oil,Groceries,3,12,36,Regular Sales
T7595,6/10/2025,Tuesday,weekday,Sugar,Groceries,2,6,12,Regular Sales
T7596,6/10/2025,Tuesday,weekday,Popcorn,Snacks,9,4,36,Regular Sales
T7597,6/10/2025,Tuesday,weekday,Water Bottle,Beverages,3,2,6,Regular Sales
T7598,6/10/2025,Tuesday,weekday,Chicken,Meat,3,14,42,Regular Sales
T7599,6/10/2025,Tuesday,weekday,Soft Drink,Beverages,7,4,28,Regular Sales
T7600,6/10/2025,Tuesday,weekday,Chocolate,Snacks,10,5,50,Regular Sales
T7601,6/11/2025,Wednesday,weekday,Cooking Oil,Groceries,1,12,12,Regular Sales
T7602,6/11/2025,Wednesday,weekday,Muffin,Bakery,7,4,28,Regular Sales
T7603,6/11/2025,Wednesday,weekday,Flour,Groceries,3,5,15,Regular Sales
T7604,6/11/2025,Wednesday,weekday,Bananas,Fruits,2,2,4,Regular Sales
T7605,6/11/2025,Wednesday,weekday,Juice,Beverages,6,5,30,Regular Sales
T7606,6/11/2025,Wednesday,weekday,Sugar,Groceries,10,6,60,Regular Sales
T7607,6/11/2025,Wednesday,weekday,Milk,Dairy,3,3,9,Regular Sales
T7608,6/11/2025,Wednesday,weekday,Butter,Dairy,7,4,28,Regular Sales
T7609,6/11/2025,Wednesday,weekday,Croissant,Bakery,4,3,12,Regular Sales
T7610,6/11/2025,Wednesday,weekday,Eggs,Dairy,4,5,20,Regular Sales
T7611,6/11/2025,Wednesday,weekday,Yogurt,Dairy,7,3,21,Regular Sales
T7612,6/11/2025,Wednesday,weekday,Toothpaste,Personal Care,3,5,15,Regular Sales
T7613,6/11/2025,Wednesday,weekday,Sugar,Groceries,9,6,54,Regular Sales
T7614,6/11/2025,Wednesday,weekday,Tea,Beverages,3,7,21,Regular Sales
T7615,6/11/2025,Wednesday,weekday,Bananas,Fruits,1,2,2,Regular Sales
T7616,6/11/2025,Wednesday,weekday,Flour,Groceries,2,5,10,Regular Sales
T7617,6/11/2025,Wednesday,weekday,Butter,Dairy,4,4,16,Regular Sales
T7618,6/11/2025,Wednesday,weekday,Chips,Snacks,6,4,24,Regular Sales
T7619,6/11/2025,Wednesday,weekday,Juice,Beverages,9,5,45,Regular Sales
T7620,6/11/2025,Wednesday,weekday,Sugar,Groceries,1,6,6,Regular Sales
T7621,6/11/2025,Wednesday,weekday,Juice,Beverages,9,5,45,Regular Sales
T7622,6/11/2025,Wednesday,weekday,Cheese,Dairy,10,6,60,Regular Sales
T7623,6/11/2025,Wednesday,weekday,Cooking Oil,Groceries,8,12,96,Regular Sales
T7624,6/11/2025,Wednesday,weekday,Juice,Beverages,3,5,15,Regular Sales
T7625,6/11/2025,Wednesday,weekday,Water Bottle,Beverages,5,2,10,Regular Sales
T7626,6/11/2025,Wednesday,weekday,Rice,Groceries,8,15,120,Regular Sales
T7627,6/11/2025,Wednesday,weekday,Croissant,Bakery,3,3,9,Regular Sales
T7628,6/11/2025,Wednesday,weekday,Chips,Snacks,8,4,32,Regular Sales
T7629,6/11/2025,Wednesday,weekday,Sugar,Groceries,10,6,60,Regular Sales
T7630,6/11/2025,Wednesday,weekday,Rice,Groceries,6,15,90,Regular Sales
T7631,6/11/2025,Wednesday,weekday,Pasta,Groceries,5,8,40,Regular Sales
T7632,6/11/2025,Wednesday,weekday,Tissue Paper,Household,3,3,9,Regular Sales
T7633,6/11/2025,Wednesday,weekday,Chocolate,Snacks,8,5,40,Regular Sales
T7634,6/11/2025,Wednesday,weekday,Detergent,Household,5,10,50,Regular Sales
T7635,6/11/2025,Wednesday,weekday,Flour,Groceries,2,5,10,Regular Sales
T7636,6/11/2025,Wednesday,weekday,Chocolate,Snacks,7,5,35,Regular Sales
T7637,6/11/2025,Wednesday,weekday,Water Bottle,Beverages,4,2,8,Regular Sales
T7638,6/11/2025,Wednesday,weekday,Chicken,Meat,2,14,28,Regular Sales
T7639,6/11/2025,Wednesday,weekday,Juice,Beverages,7,5,35,Regular Sales
T7640,6/11/2025,Wednesday,weekday,Bananas,Fruits,6,2,12,Regular Sales
T7641,6/11/2025,Wednesday,weekday,Soap,Personal Care,4,4,16,Regular Sales
T7642,6/12/2025,Thursday,weekday,Cooking Oil,Groceries,8,12,96,Regular Sales
T7643,6/12/2025,Thursday,weekday,Chips,Snacks,4,4,16,Regular Sales
T7644,6/12/2025,Thursday,weekday,Flour,Groceries,2,5,10,Regular Sales
T7645,6/12/2025,Thursday,weekday,Tea,Beverages,4,7,28,Regular Sales
T7646,6/12/2025,Thursday,weekday,Cooking Oil,Groceries,8,12,96,Regular Sales
T7647,6/12/2025,Thursday,weekday,Tissue Paper,Household,6,3,18,Regular Sales
T7648,6/12/2025,Thursday,weekday,Milk,Dairy,4,3,12,Regular Sales
T7649,6/12/2025,Thursday,weekday,Bread,Bakery,9,2,18,Regular Sales
T7650,6/12/2025,Thursday,weekday,Soap,Personal Care,10,4,40,Regular Sales
T7651,6/12/2025,Thursday,weekday,Cooking Oil,Groceries,8,12,96,Regular Sales
T7652,6/12/2025,Thursday,weekday,Dish Wash,Household,9,5,45,Regular Sales
T7653,6/12/2025,Thursday,weekday,Flour,Groceries,1,5,5,Regular Sales
T7654,6/12/2025,Thursday,weekday,Pasta,Groceries,10,8,80,Regular Sales
T7655,6/12/2025,Thursday,weekday,Toothpaste,Personal Care,1,5,5,Regular Sales
T7656,6/12/2025,Thursday,weekday,Apples,Fruits,7,4,28,Regular Sales
T7657,6/12/2025,Thursday,weekday,Oranges,Fruits,5,4,20,Regular Sales
T7658,6/12/2025,Thursday,weekday,Cooking Oil,Groceries,6,12,72,Regular Sales
T7659,6/12/2025,Thursday,weekday,Toothpaste,Personal Care,9,5,45,Regular Sales
T7660,6/12/2025,Thursday,weekday,Coffee,Beverages,10,10,100,Regular Sales
T7661,6/12/2025,Thursday,weekday,Sugar,Groceries,10,6,60,Regular Sales
T7662,6/12/2025,Thursday,weekday,Water Bottle,Beverages,8,2,16,Regular Sales
T7663,6/12/2025,Thursday,weekday,Toothpaste,Personal Care,6,5,30,Regular Sales
T7664,6/12/2025,Thursday,weekday,Cooking Oil,Groceries,4,12,48,Regular Sales
T7665,6/12/2025,Thursday,weekday,Cooking Oil,Groceries,10,12,120,Regular Sales
T7666,6/12/2025,Thursday,weekday,Shampoo,Personal Care,8,8,64,Regular Sales
T7667,6/12/2025,Thursday,weekday,Water Bottle,Beverages,8,2,16,Regular Sales
T7668,6/12/2025,Thursday,weekday,Chocolate,Snacks,4,5,20,Regular Sales
T7669,6/12/2025,Thursday,weekday,Shampoo,Personal Care,6,8,48,Regular Sales
T7670,6/12/2025,Thursday,weekday,Soft Drink,Beverages,7,4,28,Regular Sales
T7671,6/12/2025,Thursday,weekday,Oranges,Fruits,8,4,32,Regular Sales
T7672,6/12/2025,Thursday,weekday,Popcorn,Snacks,2,4,8,Regular Sales
T7673,6/12/2025,Thursday,weekday,Popcorn,Snacks,4,4,16,Regular Sales
T7674,6/12/2025,Thursday,weekday,Eggs,Dairy,3,5,15,Regular Sales
T7675,6/12/2025,Thursday,weekday,Juice,Beverages,9,5,45,Regular Sales
T7676,6/12/2025,Thursday,weekday,Tea,Beverages,6,7,42,Regular Sales
T7677,6/12/2025,Thursday,weekday,Face Wash,Personal Care,10,9,90,Regular Sales
T7678,6/12/2025,Thursday,weekday,Water Bottle,Beverages,9,2,18,Regular Sales
T7679,6/12/2025,Thursday,weekday,Juice,Beverages,6,5,30,Regular Sales
T7680,6/12/2025,Thursday,weekday,Water Bottle,Beverages,4,2,8,Regular Sales
T7681,6/12/2025,Thursday,weekday,Oranges,Fruits,8,4,32,Regular Sales
T7682,6/12/2025,Thursday,weekday,Dish Wash,Household,7,5,35,Regular Sales
T7683,6/12/2025,Thursday,weekday,Milk,Dairy,6,3,18,Regular Sales
T7684,6/12/2025,Thursday,weekday,Milk,Dairy,8,3,24,Regular Sales
T7685,6/13/2025,Friday,weekend,Yogurt,Dairy,4,3,12,Regular Sales
T7686,6/13/2025,Friday,weekend,Sugar,Groceries,10,6,60,Regular Sales
T7687,6/13/2025,Friday,weekend,Face Wash,Personal Care,1,9,9,Regular Sales
T7688,6/13/2025,Friday,weekend,Cheese,Dairy,4,6,24,Regular Sales
T7689,6/13/2025,Friday,weekend,Flour,Groceries,9,5,45,Regular Sales
T7690,6/13/2025,Friday,weekend,Tissue Paper,Household,3,3,9,Regular Sales
T7691,6/13/2025,Friday,weekend,Rice,Groceries,12,15,180,Regular Sales
T7692,6/13/2025,Friday,weekend,Cheese,Dairy,12,6,72,Regular Sales
T7693,6/13/2025,Friday,weekend,Bananas,Fruits,9,2,18,Regular Sales
T7694,6/13/2025,Friday,weekend,Yogurt,Dairy,13,3,39,Regular Sales
T7695,6/13/2025,Friday,weekend,Butter,Dairy,7,4,28,Regular Sales
T7696,6/13/2025,Friday,weekend,Dish Wash,Household,9,5,45,Regular Sales
T7697,6/13/2025,Friday,weekend,Croissant,Bakery,6,3,18,Regular Sales
T7698,6/13/2025,Friday,weekend,Cooking Oil,Groceries,10,12,120,Regular Sales
T7699,6/13/2025,Friday,weekend,Water Bottle,Beverages,10,2,20,Regular Sales
T7700,6/13/2025,Friday,weekend,Juice,Beverages,15,5,75,Regular Sales
T7701,6/13/2025,Friday,weekend,Bread,Bakery,15,2,30,Regular Sales
T7702,6/13/2025,Friday,weekend,Coffee,Beverages,3,10,30,Regular Sales
T7703,6/13/2025,Friday,weekend,Juice,Beverages,7,5,35,Regular Sales
T7704,6/13/2025,Friday,weekend,Shampoo,Personal Care,10,8,80,Regular Sales
T7705,6/13/2025,Friday,weekend,Soap,Personal Care,6,4,24,Regular Sales
T7706,6/13/2025,Friday,weekend,Dish Wash,Household,7,5,35,Regular Sales
T7707,6/13/2025,Friday,weekend,Popcorn,Snacks,9,4,36,Regular Sales
T7708,6/13/2025,Friday,weekend,Croissant,Bakery,15,3,45,Regular Sales
T7709,6/13/2025,Friday,weekend,Bananas,Fruits,7,2,14,Regular Sales
T7710,6/13/2025,Friday,weekend,Biscuits,Snacks,6,3,18,Regular Sales
T7711,6/13/2025,Friday,weekend,Biscuits,Snacks,10,3,30,Regular Sales
T7712,6/13/2025,Friday,weekend,Toothpaste,Personal Care,6,5,30,Regular Sales
T7713,6/13/2025,Friday,weekend,Popcorn,Snacks,3,4,12,Regular Sales
T7714,6/13/2025,Friday,weekend,Dish Wash,Household,12,5,60,Regular Sales
T7715,6/13/2025,Friday,weekend,Rice,Groceries,9,15,135,Regular Sales
T7716,6/13/2025,Friday,weekend,Yogurt,Dairy,12,3,36,Regular Sales
T7717,6/13/2025,Friday,weekend,Water Bottle,Beverages,9,2,18,Regular Sales
T7718,6/13/2025,Friday,weekend,Dish Wash,Household,3,5,15,Regular Sales
T7719,6/13/2025,Friday,weekend,Croissant,Bakery,1,3,3,Regular Sales
T7720,6/13/2025,Friday,weekend,Chocolate,Snacks,7,5,35,Regular Sales
T7721,6/13/2025,Friday,weekend,Rice,Groceries,4,15,60,Regular Sales
T7722,6/13/2025,Friday,weekend,Yogurt,Dairy,6,3,18,Regular Sales
T7723,6/13/2025,Friday,weekend,Face Wash,Personal Care,1,9,9,Regular Sales
T7724,6/13/2025,Friday,weekend,Fish,Meat,4,18,72,Regular Sales
T7725,6/13/2025,Friday,weekend,Chocolate,Snacks,7,5,35,Regular Sales
T7726,6/13/2025,Friday,weekend,Cooking Oil,Groceries,6,12,72,Regular Sales
T7727,6/13/2025,Friday,weekend,Croissant,Bakery,15,3,45,Regular Sales
T7728,6/13/2025,Friday,weekend,Cheese,Dairy,10,6,60,Regular Sales
T7729,6/13/2025,Friday,weekend,Tea,Beverages,12,7,84,Regular Sales
T7730,6/13/2025,Friday,weekend,Detergent,Household,4,10,40,Regular Sales
T7731,6/13/2025,Friday,weekend,Yogurt,Dairy,7,3,21,Regular Sales
T7732,6/13/2025,Friday,weekend,Cheese,Dairy,12,6,72,Regular Sales
T7733,6/13/2025,Friday,weekend,Detergent,Household,6,10,60,Regular Sales
T7734,6/13/2025,Friday,weekend,Fish,Meat,1,18,18,Regular Sales
T7735,6/13/2025,Friday,weekend,Face Wash,Personal Care,6,9,54,Regular Sales
T7736,6/13/2025,Friday,weekend,Fish,Meat,7,18,126,Regular Sales
T7737,6/13/2025,Friday,weekend,Toothpaste,Personal Care,3,5,15,Regular Sales
T7738,6/13/2025,Friday,weekend,Milk,Dairy,4,3,12,Regular Sales
T7739,6/13/2025,Friday,weekend,Biscuits,Snacks,7,3,21,Regular Sales
T7740,6/13/2025,Friday,weekend,Shampoo,Personal Care,6,8,48,Regular Sales
T7741,6/13/2025,Friday,weekend,Rice,Groceries,10,15,150,Regular Sales
T7742,6/13/2025,Friday,weekend,Detergent,Household,10,10,100,Regular Sales
T7743,6/13/2025,Friday,weekend,Bread,Bakery,15,2,30,Regular Sales
T7744,6/13/2025,Friday,weekend,Cooking Oil,Groceries,3,12,36,Regular Sales
T7745,6/13/2025,Friday,weekend,Popcorn,Snacks,15,4,60,Regular Sales
T7746,6/13/2025,Friday,weekend,Flour,Groceries,10,5,50,Regular Sales
T7747,6/13/2025,Friday,weekend,Tea,Beverages,7,7,49,Regular Sales
T7748,6/13/2025,Friday,weekend,Toothpaste,Personal Care,1,5,5,Regular Sales
T7749,6/13/2025,Friday,weekend,Apples,Fruits,9,4,36,Regular Sales
T7750,6/13/2025,Friday,weekend,Cooking Oil,Groceries,12,12,144,Regular Sales
T7751,6/13/2025,Friday,weekend,Biscuits,Snacks,3,3,9,Regular Sales
T7752,6/13/2025,Friday,weekend,Oranges,Fruits,9,4,36,Regular Sales
T7753,6/14/2025,Saturday,weekend,Milk,Dairy,10,3,30,Regular Sales
T7754,6/14/2025,Saturday,weekend,Water Bottle,Beverages,4,2,8,Regular Sales
T7755,6/14/2025,Saturday,weekend,Soap,Personal Care,1,4,4,Regular Sales
T7756,6/14/2025,Saturday,weekend,Yogurt,Dairy,3,3,9,Regular Sales
T7757,6/14/2025,Saturday,weekend,Muffin,Bakery,3,4,12,Regular Sales
T7758,6/14/2025,Saturday,weekend,Butter,Dairy,15,4,60,Regular Sales
T7759,6/14/2025,Saturday,weekend,Pasta,Groceries,15,8,120,Regular Sales
T7760,6/14/2025,Saturday,weekend,Dish Wash,Household,1,5,5,Regular Sales
T7761,6/14/2025,Saturday,weekend,Milk,Dairy,12,3,36,Regular Sales
T7762,6/14/2025,Saturday,weekend,Chocolate,Snacks,6,5,30,Regular Sales
T7763,6/14/2025,Saturday,weekend,Water Bottle,Beverages,13,2,26,Regular Sales
T7764,6/14/2025,Saturday,weekend,Chips,Snacks,3,4,12,Regular Sales
T7765,6/14/2025,Saturday,weekend,Flour,Groceries,12,5,60,Regular Sales
T7766,6/14/2025,Saturday,weekend,Bread,Bakery,13,2,26,Regular Sales
T7767,6/14/2025,Saturday,weekend,Water Bottle,Beverages,13,2,26,Regular Sales
T7768,6/14/2025,Saturday,weekend,Bananas,Fruits,12,2,24,Regular Sales
T7769,6/14/2025,Saturday,weekend,Shampoo,Personal Care,10,8,80,Regular Sales
T7770,6/14/2025,Saturday,weekend,Chicken,Meat,13,14,182,Regular Sales
T7771,6/14/2025,Saturday,weekend,Eggs,Dairy,3,5,15,Regular Sales
T7772,6/14/2025,Saturday,weekend,Sugar,Groceries,6,6,36,Regular Sales
T7773,6/14/2025,Saturday,weekend,Milk,Dairy,10,3,30,Regular Sales
T7774,6/14/2025,Saturday,weekend,Oranges,Fruits,15,4,60,Regular Sales
